transaction,symbol,buyer,seller,quantity,rate,amount,date
2026080602000001,SAEF2,59,59,100.0,10.0,1000.0,2026-08-06
2026080602000002,LSH12,59,59,100.0,10.0,1000.0,2026-08-06
2026080601000001,NABIL,5,5,10.0,568.0,5680.0,2026-08-06
2026080601000002,NABIL,5,21,40.0,568.0,22720.0,2026-08-06
2026080601000003,NABIL,5,45,15.0,568.0,8520.0,2026-08-06
2026080601000004,NIMB,36,29,20.0,206.3,4126.0,2026-08-06
2026080601000005,NIMB,36,25,5.0,206.3,1031.5,2026-08-06
2026080601000006,SCB,21,29,10.0,625.0,6250.0,2026-08-06
2026080601000007,HBL,19,29,10.0,187.5,1875.0,2026-08-06
2026080601000008,SBI,68,29,10.0,388.5,3885.0,2026-08-06
2026080601000009,MBL,32,29,10.0,243.5,2435.0,2026-08-06
2026080601000010,LSL,56,29,10.0,218.0,2180.0,2026-08-06
2026080605000001,NRN,37,58,100.0,1382.0,138200.0,2026-08-06
2026080601000011,KBL,36,48,20.0,229.9,4598.0,2026-08-06
2026080604000001,RIDI,96,58,10.0,385.0,3850.0,2026-08-06
2026080604000002,RIDI,22,58,90.0,385.0,34650.0,2026-08-06
2026080604000003,RIDI,22,58,10.0,385.0,3850.0,2026-08-06
2026080604000004,RIDI,101,58,9990.0,385.0,3846150.0,2026-08-06
2026080604000005,RIDI,101,45,5000.0,385.0,1925000.0,2026-08-06
2026080604000006,RIDI,101,58,10.0,385.0,3850.0,2026-08-06
2026080604000007,RIDI,101,58,92.0,385.0,35420.0,2026-08-06
2026080604000008,RIDI,101,38,880.0,385.0,338800.0,2026-08-06
2026080604000009,RIDI,101,29,3028.0,385.0,1165780.0,2026-08-06
2026080603000001,CFCL,99,41,10.0,646.0,6460.0,2026-08-06
2026080603000002,CFCL,58,41,90.0,646.0,58140.0,2026-08-06
2026080601000012,PRVU,34,29,10.0,184.0,1840.0,2026-08-06
2026080601000013,GBIME,76,29,10.0,265.8,2658.0,2026-08-06
2026080601000014,GBIME,76,28,90.0,265.8,23922.0,2026-08-06
2026080603000003,SWBBL,36,62,20.0,711.9,14238.0,2026-08-06
2026080605000002,SAHAS,41,58,10.0,680.0,6800.0,2026-08-06
2026080601000015,PCBL,57,29,10.0,242.5,2425.0,2026-08-06
2026080604000010,KKHC,42,46,100.0,320.0,32000.0,2026-08-06
2026080604000011,KKHC,62,46,500.0,320.0,160000.0,2026-08-06
2026080604000012,KKHC,62,46,450.0,320.0,144000.0,2026-08-06
2026080604000013,KKHC,87,46,10.0,320.0,3200.0,2026-08-06
2026080601000016,ADBL,58,29,10.0,304.0,3040.0,2026-08-06
2026080604000014,DHPL,34,45,10.0,307.6,3076.0,2026-08-06
2026080601000017,NBL,29,29,10.0,255.5,2555.0,2026-08-06
2026080604000015,SPDL,34,48,10.0,389.0,3890.0,2026-08-06
2026080604000016,UMHL,84,62,10000.0,560.0,5600000.0,2026-08-06
2026080604000017,UMHL,17,62,50.0,560.0,28000.0,2026-08-06
2026080604000018,UMHL,44,62,1000.0,560.0,560000.0,2026-08-06
2026080604000019,UMHL,18,62,1000.0,560.0,560000.0,2026-08-06
2026080604000020,UMHL,58,62,40000.0,560.0,22400000.0,2026-08-06
2026080604000021,UMHL,62,62,27950.0,560.0,15652000.0,2026-08-06
2026080604000022,CHL,74,32,10.0,266.0,2660.0,2026-08-06
2026080601000018,KBLD86,45,49,2.0,1080.0,2160.0,2026-08-06
2026080605000003,UHEWA,60,64,10.0,600.0,6000.0,2026-08-06
2026080604000023,RADHI,34,16,10.0,745.0,7450.0,2026-08-06
2026080604000024,AKJCL,57,58,10.0,385.4,3854.0,2026-08-06
2026080605000004,PPL,49,34,10.0,309.3,3093.0,2026-08-06
2026080603000004,CORBL,96,62,20.0,990.0,19800.0,2026-08-06
2026080603000005,CORBL,64,62,30.0,990.0,29700.0,2026-08-06
2026080603000006,CORBL,64,22,10.0,990.0,9900.0,2026-08-06
2026080605000005,EHPL,29,96,10.0,365.2,3652.0,2026-08-06
2026080605000006,BHPL,34,49,10.0,521.0,5210.0,2026-08-06
2026080604000025,PPCL,34,60,10.0,358.0,3580.0,2026-08-06
2026080604000026,PPCL,13,60,49.0,358.0,17542.0,2026-08-06
2026080604000027,PPCL,13,34,1.0,358.0,358.0,2026-08-06
2026080604000028,HURJA,34,62,300.0,245.0,73500.0,2026-08-06
2026080604000029,HURJA,34,62,300.0,245.0,73500.0,2026-08-06
2026080604000030,HURJA,34,52,110.0,245.0,26950.0,2026-08-06
2026080604000031,HURJA,34,62,90.0,245.0,22050.0,2026-08-06
2026080605000007,SMJC,65,4,10.0,418.0,4180.0,2026-08-06
2026080601000019,CBLD88,45,49,2.0,1115.0,2230.0,2026-08-06
2026080605000008,MAKAR,48,52,200.0,459.0,91800.0,2026-08-06
2026080603000007,MFIL,45,35,10.0,755.0,7550.0,2026-08-06
2026080601000020,EBLD85,45,100,2.0,1075.0,2150.0,2026-08-06
2026080605000009,USHL,85,58,11.0,565.9,6224.9,2026-08-06
2026080601000021,CITY,33,57,50.0,390.0,19500.0,2026-08-06
2026080605000010,KBSH,56,56,10.0,935.0,9350.0,2026-08-06
2026080605000011,RNLI,25,58,10.0,416.0,4160.0,2026-08-06
2026080605000012,ULHC,58,58,500.0,350.0,175000.0,2026-08-06
2026080604000032,ANLB,58,62,10.0,5400.0,54000.0,2026-08-06
2026080604000033,ANLB,58,62,10.0,5400.0,54000.0,2026-08-06
2026080604000034,CREST,58,16,10.0,1254.6,12546.0,2026-08-06
2026080605000013,HRL,29,71,10.0,617.0,6170.0,2026-08-06
2026080603000008,GRDBL,8,32,10.0,1050.0,10500.0,2026-08-06
2026080603000009,GRDBL,8,58,10.0,1050.0,10500.0,2026-08-06
2026080603000010,NADEP,26,57,10.0,774.0,7740.0,2026-08-06
2026080603000011,ALBSL,29,74,35.0,1066.0,37310.0,2026-08-06
2026080603000012,SAPDBL,58,32,10.0,818.9,8189.0,2026-08-06
2026080603000013,SAIL,97,60,10.0,1085.0,10850.0,2026-08-06
2026080603000014,SAIL,97,60,10.0,1085.0,10850.0,2026-08-06
2026080603000015,SYPNL,48,60,10.0,1251.2,12512.0,2026-08-06
2026080603000016,SYPNL,48,60,10.0,1251.2,12512.0,2026-08-06
2026080603000017,SOHL,35,62,20.0,672.7,13454.0,2026-08-06
2026080603000018,SOHL,35,57,10.0,672.7,6727.0,2026-08-06
2026080603000019,SOHL,35,45,10.0,672.7,6727.0,2026-08-06
2026080603000020,SOHL,35,62,200.0,672.7,134540.0,2026-08-06
2026080603000021,SOHL,35,19,55.0,672.7,36998.5,2026-08-06
2026080603000022,SOHL,35,74,60.0,672.7,40362.0,2026-08-06
2026080603000023,BJHL,14,71,10.0,670.0,6700.0,2026-08-06
2026080603000024,BJHL,14,57,10.0,670.0,6700.0,2026-08-06
2026080603000025,PCIL,42,42,10.0,612.0,6120.0,2026-08-06
2026080603000026,TPKHL,70,34,10.0,533.0,5330.0,2026-08-06
2026080603000027,SGHL,84,71,10.0,513.4,5134.0,2026-08-06
2026080603000028,SGHL,84,47,10.0,513.4,5134.0,2026-08-06
2026080603000029,SGHL,84,21,10.0,513.4,5134.0,2026-08-06
2026080603000030,SGHL,84,45,10.0,513.4,5134.0,2026-08-06
2026080603000031,SGHL,84,57,10.0,513.4,5134.0,2026-08-06
2026080603000032,SGHL,84,56,10.0,513.4,5134.0,2026-08-06
2026080603000033,SGHL,84,42,10.0,513.4,5134.0,2026-08-06
2026080603000034,SGHL,84,45,10.0,513.4,5134.0,2026-08-06
2026080603000035,SGHL,84,49,10.0,513.4,5134.0,2026-08-06
2026080603000036,SGHL,84,49,10.0,513.4,5134.0,2026-08-06
2026080603000037,SGHL,84,45,10.0,513.4,5134.0,2026-08-06
2026080603000038,SGHL,84,49,10.0,513.4,5134.0,2026-08-06
2026080603000039,SGHL,84,49,10.0,513.4,5134.0,2026-08-06
2026080603000040,SGHL,84,49,10.0,513.4,5134.0,2026-08-06
2026080603000041,SGHL,84,44,10.0,513.4,5134.0,2026-08-06
2026080603000042,SGHL,84,49,10.0,513.4,5134.0,2026-08-06
2026080603000043,ECL,42,59,10.0,1500.0,15000.0,2026-08-06
2026080603000044,ECL,35,59,480.0,1500.0,720000.0,2026-08-06
