open,high,low,close,volume,symbol,date
166.87,172.3357,166.7908,172.29,4490302127.1,Float_index,2021-12-22
2463.85,2687.16,2463.85,2666.72,25908379.0,Trading_index,2021-12-22
2892.16,3031.3,2892.16,2995.74,19356275.7,Hotels%20and%20Tourism_index,2021-12-22
149.9,154.0854,149.7307,153.71,3295269169.7,Sen.%20Float_index,2021-12-22
1688.87,1717.5,1687.2,1712.71,643196003.8,Banking_index,2021-12-22
14.81,14.88,14.77,14.88,5272702.66,Mutual%20Fund_index,2021-12-22
4630.62,4804.95,4630.36,4804.36,376219862.1,Microfinance_index,2021-12-22
10232.43,10719.79,10232.43,10719.79,141933743.5,Non%20Life%20Insurance_index,2021-12-22
4209.02,4423.36,4209.02,4417.93,406157188.8,Development%20Bank_index,2021-12-22
465.4,480.1193,465.0763,477.26,5359332572.0,Sensitive_index,2021-12-22
1885.57,1994.6,1885.57,1950.47,154013063.1,Others_index,2021-12-22
2700.03,2861.81,2700.03,2859.71,1181167195.3,HydroPower_index,2021-12-22
2130.47,2210.47,2130.47,2199.31,469778283.3,Finance_index,2021-12-22
75.06,78.98,75.06,78.95,198142932.1,Investment_index,2021-12-22
2425.05,2509.2743,2424.3848,2507.7,4521355605.06,NEPSE_index,2021-12-22
12610.32,13121.11,12609.67,13113.09,176266765.6,Life%20Insurance_index,2021-12-22
